"PatternId_decimal",description,"killchain_stage",name,objective,"pattern_updated",scenario,scenarioFriendly,severity,"show_in_ui",tactic,technique
549,"An attempt to dump a user's hashed password was blocked.",ResponseActions,HashCollectorBlocked,"Gain Access","1678263320.0","activity_prevented","A malicious activity was prevented",70,True,"Credential Access","Credentials In Files"
551,"Blocked an attempt to recover a plaintext password.",ResponseActions,KcpasswordDecodedBlocked,"Gain Access","1678263321.0","activity_prevented","A malicious activity was prevented",80,True,"Credential Access","Credentials In Files"
553,"An executable was downloaded with a command line tool and then run as a service",Unknown,BackgroundServiceSetup,"Keep Access","1623770294.0","suspicious_activity","Suspicious activity",70,True,Persistence,"Launch Daemon"
554,"A binary was written using a file sharing protocol and then executed. Adversaries can setup malware remotely and copy it to a host during an attack. Review the file and process tree.",Unknown,BackgroundDownloadAndExecute,"Contact Controlled Systems","1623770294.0","suspicious_activity","Suspicious activity",50,False,"Command and Control","Ingress Tool Transfer"
555,"A process is behaving similar to the TinyShell backdoor",Unknown,TinyShellService,"Follow Through","1623770294.0","suspicious_activity","Suspicious activity",50,False,Execution,"Command and Scripting Interpreter"
556,"A binary was overwritten and escalated to run with root privileges",Installation,AuthExeWithPriv,"Gain Access","1623770294.0","privilege_escalation","Privilege escalation",90,True,"Privilege Escalation","Startup Items"
557,"Script code was passed directly to an interpreter. Adversaries can use this to execute malicious code without writing a file. Review the command line and process tree.",Unknown,FilelessScriptExecution,"Follow Through","1623770294.0","suspicious_activity","Suspicious activity",50,False,Execution,"Command and Scripting Interpreter"
558,"Script code was passed directly to an interpreter by a suspicious application. Adversaries can use this to execute malicious code without writing a file. Review the command line and process tree.",Unknown,FilelessScriptExecutionUnderApp,"Follow Through","1623770294.0","suspicious_activity","Suspicious activity",50,False,Execution,"Command and Scripting Interpreter"
561,"CONTROL BEHAVIOR: Used in SBWL channel file to disable CSA for Process.",Unknown,,"N/A","1678263321.0","internal_control","Internal control",10,False,,
559,"A process downloaded an executable from a server listening on a privileged port",Unknown,ExecutableDownloadedFromPrivilegedPort,"Contact Controlled Systems","1623770294.0","suspicious_activity","Suspicious activity",50,False,"Command and Control","Non-Standard Port"
552,"A process with behavior indicative of the Empyre Backdoor was terminated",ResponseActions,EmpyreBackdoorTerminated,"Follow Through","1678263321.0","activity_prevented","A malicious activity was prevented",70,True,Execution,"Command and Scripting Interpreter"
563,"CONTROL BEHAVIOR: Used by the policy satisfier to track the FirstRunProcess template's prevention decision.",Unknown,,"N/A","1678263321.0","internal_control","Internal control",10,False,,
562,"The networksetup tool applied the localhost as a web or firewall proxy, which is often indicative of a remote man in the middle attack",Unknown,,"N/A","1678263321.0","suspicious_activity","Suspicious activity",50,False,,
565,"A process tried to patch a KernelCallbackTable entry which could indicate an attempt to exploit CVE-2021-34449.",Unknown,,"N/A","1626733211.0","suspicious_activity","Suspicious activity",50,False,,
566,"A process tried to patch a KernelCallbackTable entry. This could be the result of a an attempted exploit. Review the process tree",Unknown,,"N/A","1626733211.0","suspicious_activity","Suspicious activity",50,False,,
568,"A process tried to replace the KernelCallbackTable. This could be the result of a an attempted exploit. Review the process tree",Unknown,,"N/A","1634575813.0","suspicious_activity","Suspicious activity",50,False,,
567,"A process tried to patch a KernelCallbackTable entry which could indicate an attempt to exploit CVE-2021-36975.",Unknown,,"N/A","1631207714.0","suspicious_activity","Suspicious activity",50,False,,
570,"Prevented the flushing of rules in /etc/pf.conf while in Secure Network Containment",ResponseActions,,"N/A","1671129320.0","activity_prevented","A malicious activity was prevented",20,False,,
569,"Prevented container drift of type when a new file is written and executed in a container.",ResponseActions,,"N/A","1667932517.0","activity_prevented","A malicious activity was prevented",20,False,,
571,"A process wrote a registry symbolic link under ASEP registry keys.",Unknown,,"N/A","1675102819.0","suspicious_activity","Suspicious activity",60,False,,
572,"A process wrote a registry symbolic link under Crowdstrike Data registry keys.",Unknown,,"N/A","1675102819.0","suspicious_activity","Suspicious activity",80,False,,
573,"A process wrote a registry symbolic link under System Configuration registry keys.",Unknown,,"N/A","1675102819.0","suspicious_activity","Suspicious activity",60,False,,
574,"A process wrote a registry symbolic link under suspicious registry keys.",Unknown,,"N/A","1675102819.0","suspicious_activity","Suspicious activity",40,False,,
1000,"Falcon Overwatch has identified malicious activity of significant concern. This has been raised for immediate action and should be investigated promptly.",Unknown,OverWatchAlertUrgent,"Falcon Detection Method","1679941521.0","overwatch_detection","Falcon Overwatch detection",70,True,"Falcon Overwatch","Malicious Activity"
1001,"Falcon Overwatch has identified malicious activity carried out by a suspected or known eCrime operator. This activity has been raised for critical action and should be investigated urgently.",Unknown,OverWatchAlertEcrime,"Falcon Detection Method","1679941521.0","overwatch_detection","Falcon Overwatch detection",80,True,"Falcon Overwatch","Malicious Activity"
1002,"Falcon Overwatch has identified malicious activity of moderate concern. This activity has been raised for your awareness and should be investigated as normal.",Unknown,OverWatchAlertModerate,"Falcon Detection Method","1679941522.0","overwatch_detection","Falcon Overwatch detection",50,True,"Falcon Overwatch","Malicious Activity"
2000,"An executable ran that contained a right-to-left override character in its file name and was flagged as suspicious.",Exploitation,ExeRanRightLeftOverride,"Keep Access","1658773213.0","social_engineering","Social engineering",50,True,"Defense Evasion",Masquerading
1234,"Execution of known malware",Unknown,deprecated,"N/A","1678263322.0","known_malware","Known malware",50,True,,
2001,"An executable ran that had a suspicious file name containing whitespace characters before an executable extension.",Exploitation,ExeRanWhitespaceExtension,"Keep Access","1658773213.0","social_engineering","Social engineering",50,True,"Defense Evasion",Masquerading
2002,"An executable ran that had a suspicious file name containing right-to-left characters.",Exploitation,ExeRanRightLeftChar,"Keep Access","1658773213.0","social_engineering","Social engineering",50,True,"Defense Evasion",Masquerading
2003,"An executable ran that had a suspicious file name with two extensions.",Exploitation,ExeRanDoubleExtension,"Keep Access","1658773213.0","social_engineering","Social engineering",50,True,"Defense Evasion",Masquerading
2005,"An executable is running from a location in which no executables should be running.",Exploitation,ExeRanMasquerading2,"Keep Access","1658773213.0","social_engineering","Social engineering",50,True,"Defense Evasion",Masquerading
2004,"An executable is imitating the file name of a standard OS file (e.g. malware.exe renamed and running as svchost.exe).",Exploitation,ExeRanMasquerading1,"Keep Access","1658773213.0","social_engineering","Social engineering",50,True,"Defense Evasion",Masquerading
2006,"An executable was started from an alternate data stream.",Unknown,ExeRanFromAltDataStream,"Keep Access","1658773213.0","suspicious_activity","Suspicious activity",50,True,"Defense Evasion","NTFS File Attributes"
2007,"An executable ran that had a non-executable file extension.",Unknown,ExeRanWithNonExeExtension,"Keep Access","1658773213.0","suspicious_activity","Suspicious activity",50,True,"Defense Evasion",Masquerading
2100,"An executable was written with a suspicious file name containing a right-to-left override character.",Exploitation,ExeWrittenRightLeftOverride,"Keep Access","1658773213.0","social_engineering","Social engineering",50,True,"Defense Evasion",Masquerading
2101,"An executable was written with a suspicious file name containing whitespace characters before an executable extension.",Exploitation,ExeWrittenWhitespaceExtension,"Keep Access","1658773213.0","social_engineering","Social engineering",50,True,"Defense Evasion",Masquerading
2102,"An executable was written with a suspicious filename containing right-to-left characters",Exploitation,ExeWrittenRightLeftChar,"Keep Access","1658773213.0","social_engineering","Social engineering",50,True,"Defense Evasion",Masquerading
2103,"A file was written to disk that contained two file extensions, the last of which is an executable extension (e.g. EvilFile.doc.exe).",Exploitation,ExeWrittenDoubleExtension,"Keep Access","1658773213.0","social_engineering","Social engineering",50,True,"Defense Evasion",Masquerading
3100,"Process chain indicative of a Java exploit",Exploitation,JavaExploitProcessChain,"Follow Through","1658773213.0","drive_by_download","Web exploit",50,True,Execution,"Exploitation for Client Execution"
3000,"Productivity app or one of its children wrote a registry key used for persistence",Exploitation,deprecated,"Keep Access","1658773213.0","malicious_document","Malicious document",30,False,Persistence,"Registry Run Keys / Startup Folder"
3101,"Detected a process execution indicative of a Java exploit such as Metasploit.",Exploitation,JavaExploitMeterpreter,"Follow Through","1658773213.0","drive_by_download","Web exploit",50,True,Execution,"Exploitation for Client Execution"
3200,"A file surpassed an antivirus detection threshold",Unknown,deprecated,"Falcon Detection Method","1678263322.0","known_malware","Known malware",50,False,"Machine Learning","Cloud-based ML"
